Potatoe,2891.05,183,Whole Foods
Watermelon,2091.70,176,Aldi
Bacon,591.10,49,Target
Bacon,2293.47,98,Walmart
Cheese,2490.66,64,Trader Joe
Burrito,187.64,231,Aldi
Curry,344.92,145,Walmart
Curry,813.13,139,Whole Foods
Curry,4875.31,223,Aldi
Chicken,4936.83,83,Big Lots
Chocolate,187.35,46,Target
Salad,4303.75,230,Whole Foods
Sandwich,462.66,33,Big Lots
Watermelon,4068.11,155,Aldi
Pizza,4031.95,163,Big Lots
Watermelon,3994.63,240,Aldi
Sandwich,4739.46,38,Trader Joe
Watermelon,2421.72,105,Big Lots
Hamburger,3094.70,89,Trader Joe
Burrito,1423.67,141,Trader Joe
Chicken,2756.25,232,Walmart
Salad,810.57,153,Target
Potatoe,2089.21,140,Big Lots
Hamburger,4043.99,16,Aldi
Chicken,3464.32,94,Target
Chicken,3285.93,106,Walmart
Hamburger,3219.53,162,Walmart
Chocolate,2509.94,140,Whole Foods
Burrito,1970.51,142,Aldi
Chocolate,3761.93,232,Aldi
Potatoe,4192.49,110,Big Lots
Hamburger,952.67,246,Target
Sandwich,27.10,172,Trader Joe
Spaghetti,932.58,76,Big Lots
Burrito,1043.57,137,Big Lots
Chocolate,4519.91,206,Target
Chicken,563.68,195,Walmart
Watermelon,2076.40,172,Trader Joe
Salad,2833.25,233,Whole Foods
Pizza,189.09,181,Walmart
Curry,1197.79,86,Aldi
Cheese,1395.46,175,Big Lots
Potatoe,4092.82,15,Walmart
Burrito,1977.15,65,Walmart
Cheese,575.26,124,Whole Foods
Bacon,1113.79,149,Walmart
Chicken,4855.88,48,Aldi
Cheese,288.49,184,Walmart
Potatoe,1857.80,149,Whole Foods
Curry,2845.84,149,Aldi
Potatoe,1987.80,115,Aldi
Chicken,4278.31,181,Whole Foods
Chicken,4870.94,205,Walmart
Salad,3443.28,50,Aldi
Cheese,2094.02,73,Target
Curry,1824.47,114,Aldi
Salad,4659.00,129,Whole Foods
Salad,2407.64,97,Big Lots
Sandwich,2389.03,61,Target
Steak,4541.62,53,Big Lots
Chicken,4207.67,239,Aldi
Burrito,617.68,198,Big Lots
Bacon,605.93,160,Big Lots
Salad,4578.36,141,Big Lots
Chocolate,4879.75,118,Aldi
Cheese,2524.71,124,Trader Joe
Steak,2938.18,208,Big Lots
Pizza,4662.44,204,Trader Joe
Pizza,1905.63,216,Whole Foods
Hamburger,4771.41,200,Walmart
Watermelon,2588.56,171,Walmart
Chocolate,670.25,181,Walmart
Steak,1232.40,241,Whole Foods
Bacon,4646.65,12,Walmart
Salad,1734.63,149,Trader Joe
Hamburger,3810.84,167,Whole Foods
Bacon,1663.46,108,Trader Joe
Sandwich,3143.57,43,Big Lots
Curry,4292.33,189,Aldi
Burrito,729.78,231,Walmart
Chicken,203.02,4,Walmart
Watermelon,1377.35,75,Trader Joe
Curry,4888.79,44,Big Lots
Steak,2380.24,169,Big Lots
Burrito,773.90,187,Walmart
Potatoe,2659.61,212,Big Lots
Bacon,2426.80,207,Whole Foods
Sandwich,3435.80,90,Walmart
Pizza,3712.16,209,Walmart
Pizza,1616.75,127,Whole Foods
Sandwich,1497.30,199,Trader Joe
Salad,2565.92,65,Aldi
Sandwich,2393.60,195,Target
Chocolate,1337.19,38,Walmart
Cheese,1225.76,15,Big Lots
Pizza,789.05,146,Big Lots
Curry,1474.97,6,Walmart
Spaghetti,476.25,242,Walmart
Watermelon,3331.98,221,Walmart
Pizza,1883.21,20,Whole Foods
Bacon,4800.55,175,Trader Joe
Sandwich,2227.18,230,Aldi
Salad,1844.85,224,Whole Foods
Chicken,601.18,150,Target
Spaghetti,1676.24,233,Aldi
Chicken,1846.52,102,Trader Joe
Pizza,269.56,95,Aldi
Steak,4500.54,24,Whole Foods
Salad,272.70,228,Walmart
Sandwich,566.39,66,Trader Joe
Hamburger,1001.84,164,Big Lots
Cheese,3402.10,70,Target
Pizza,261.18,168,Big Lots
Chicken,4294.25,186,Aldi
Pizza,4695.19,157,Trader Joe
Burrito,3438.78,180,Trader Joe
Chicken,1307.52,221,Aldi
Spaghetti,1292.29,22,Aldi
Potatoe,4119.65,18,Whole Foods
Steak,4566.80,135,Target
Curry,3669.37,57,Target
Watermelon,2671.75,133,Trader Joe
Salad,62.40,88,Target
Curry,4066.84,148,Walmart
Curry,3745.86,239,Target
Potatoe,4561.50,48,Trader Joe
Salad,3645.63,53,Aldi
Cheese,3515.29,153,Big Lots
Curry,3768.96,33,Big Lots
Pizza,4922.64,84,Big Lots
Pizza,1596.63,111,Walmart
Chicken,3299.07,149,Aldi
Burrito,3803.05,188,Trader Joe
Curry,1083.71,96,Big Lots
Pizza,2069.65,132,Whole Foods
Curry,2944.71,219,Whole Foods
Chocolate,4672.88,185,Big Lots
Curry,3180.12,6,Aldi
Cheese,1348.69,1,Big Lots
Chicken,2119.56,83,Target
Spaghetti,4743.92,101,Walmart
Chocolate,1188.01,179,Target
Hamburger,577.72,142,Aldi
Curry,390.19,5,Whole Foods
Burrito,3111.34,65,Aldi
Curry,3647.66,211,Big Lots
Hamburger,3388.92,200,Aldi
Curry,4123.81,87,Target
Chocolate,4511.03,40,Aldi
Sandwich,3424.00,191,Aldi
Curry,3578.43,180,Aldi
Cheese,2116.51,94,Trader Joe
Chocolate,1286.60,80,Whole Foods
Chocolate,795.37,199,Whole Foods
Pizza,3166.18,102,Big Lots
Chicken,986.53,51,Target
Bacon,1158.15,90,Whole Foods
Pizza,2683.31,246,Big Lots
Pizza,353.99,177,Target
Cheese,377.55,135,Aldi
Bacon,1828.15,113,Trader Joe
Hamburger,1462.67,117,Aldi
Steak,3339.93,133,Whole Foods
Salad,4668.74,34,Trader Joe
Curry,1963.66,166,Aldi
Pizza,3225.56,226,Trader Joe
Watermelon,697.60,180,Big Lots
Bacon,4379.25,43,Walmart
Bacon,3597.09,32,Target
Watermelon,1787.61,114,Aldi
Steak,4562.90,147,Trader Joe
Burrito,1281.94,143,Whole Foods
Chocolate,2925.63,102,Walmart
Potatoe,1149.14,233,Walmart
Steak,1520.80,83,Target
Steak,794.23,58,Target
Pizza,2439.44,99,Target
Steak,1335.93,159,Walmart
Chicken,2685.81,220,Whole Foods
Chicken,194.42,136,Walmart
Sandwich,4775.33,115,Aldi
Curry,3691.65,59,Walmart
Hamburger,1725.01,3,Trader Joe
Chocolate,186.39,12,Walmart
Salad,3754.84,27,Trader Joe
Bacon,3955.40,157,Big Lots
Burrito,2427.45,15,Whole Foods
Watermelon,3744.84,186,Target
Chocolate,4670.09,75,Whole Foods
Spaghetti,4101.49,86,Whole Foods
Chocolate,476.24,238,Walmart
Spaghetti,1842.04,194,Trader Joe
Hamburger,4082.76,205,Trader Joe
Hamburger,3810.97,124,Trader Joe
Spaghetti,1794.74,53,Walmart
Hamburger,3639.81,117,Walmart
Curry,3110.70,248,Walmart
Pizza,3287.76,222,Trader Joe
Chocolate,2391.73,190,Aldi
Hamburger,1699.79,41,Walmart
Steak,4913.88,150,Aldi
Watermelon,1552.69,148,Walmart
Bacon,2050.72,24,Target
Pizza,3401.23,162,Whole Foods
Sandwich,2704.14,90,Trader Joe
Chicken,4988.90,26,Walmart
Spaghetti,1828.80,45,Walmart
Potatoe,4796.11,87,Walmart
Curry,2673.97,30,Aldi
Chocolate,125.80,99,Target
Chicken,2551.90,184,Big Lots
Chicken,3953.77,194,Trader Joe
Bacon,2368.53,51,Whole Foods
Salad,3614.58,2,Big Lots
Potatoe,2859.66,170,Aldi
Steak,1266.99,232,Walmart
Chocolate,1637.80,115,Target
Hamburger,1177.92,197,Walmart
Salad,2372.12,86,Walmart
Potatoe,1034.52,180,Whole Foods
Sandwich,1294.37,11,Aldi
Salad,77.41,184,Whole Foods
Pizza,4827.54,138,Trader Joe
Bacon,1589.80,217,Aldi
Spaghetti,2140.87,217,Target
Burrito,505.19,120,Trader Joe
Steak,1561.29,246,Target
Chicken,1517.95,177,Trader Joe
Watermelon,3392.28,201,Target
Burrito,4178.34,118,Big Lots
Burrito,3449.58,100,Whole Foods
Sandwich,1222.04,131,Whole Foods
Hamburger,2755.15,170,Whole Foods
Curry,4282.98,3,Walmart
Curry,2626.48,201,Walmart
Salad,3014.50,123,Walmart
Cheese,2916.19,137,Walmart
Sandwich,3698.31,104,Big Lots
Cheese,1989.16,230,Big Lots
Pizza,4671.37,20,Whole Foods
Chocolate,4421.27,168,Walmart
Curry,1479.42,153,Walmart
Pizza,429.01,226,Walmart
Curry,1356.89,56,Big Lots
Potatoe,1664.89,63,Trader Joe
Spaghetti,377.80,64,Target
Bacon,4240.44,236,Big Lots
Chicken,3234.93,237,Big Lots
Steak,331.25,224,Big Lots
Sandwich,1574.13,67,Whole Foods
Salad,1047.26,235,Trader Joe
Sandwich,2251.46,153,Walmart
Steak,683.78,212,Trader Joe
Potatoe,2022.75,250,Big Lots
Chocolate,834.19,69,Trader Joe
Pizza,1087.42,21,Trader Joe
Chocolate,2687.41,131,Whole Foods
Pizza,766.27,205,Walmart
Salad,424.56,45,Walmart
Burrito,2511.41,112,Trader Joe
Chicken,2609.01,242,Whole Foods
Burrito,3848.86,215,Target
Chocolate,3621.49,49,Target
Burrito,2935.66,46,Big Lots
Hamburger,3560.09,12,Aldi
Potatoe,2674.71,101,Trader Joe
Spaghetti,3494.74,114,Trader Joe
Spaghetti,2082.26,2,Big Lots
Cheese,555.99,90,Walmart
Pizza,127.42,248,Aldi
Watermelon,1116.89,186,Aldi
Cheese,550.38,197,Target
Chicken,289.07,6,Aldi
Bacon,4315.59,119,Trader Joe
Burrito,4617.61,124,Walmart
Curry,4354.98,182,Target
Curry,3926.83,89,Big Lots
Chocolate,4217.92,204,Target
Bacon,4547.44,1,Aldi
Spaghetti,3032.58,153,Target
Potatoe,3187.64,100,Big Lots
Salad,1446.80,48,Target
Sandwich,1561.58,140,Aldi
Bacon,525.72,21,Walmart
Chocolate,2666.23,118,Whole Foods
Chocolate,1006.36,236,Big Lots
Spaghetti,626.60,119,Aldi
Steak,3759.43,90,Trader Joe
Steak,1679.41,243,Target
Steak,2546.20,66,Big Lots
Spaghetti,1900.88,76,Trader Joe
Steak,461.12,230,Walmart
Spaghetti,1912.87,199,Big Lots
Cheese,4452.54,224,Trader Joe
Curry,2468.11,112,Big Lots
Chicken,961.75,63,Walmart
Salad,4578.93,114,Trader Joe
Pizza,3093.41,53,Big Lots
Burrito,2109.54,221,Trader Joe
Potatoe,4325.79,192,Walmart
Chocolate,4858.74,78,Whole Foods
Curry,2713.61,126,Aldi
Cheese,28.36,52,Whole Foods
Pizza,15.81,161,Trader Joe
Potatoe,4692.18,103,Aldi
Curry,1007.73,159,Walmart
Curry,4075.65,205,Big Lots
Watermelon,2529.01,151,Aldi
Steak,3428.39,194,Whole Foods
Hamburger,1579.77,87,Walmart
Spaghetti,1816.26,82,Aldi
Curry,4670.99,232,Big Lots
Cheese,2766.76,14,Big Lots
Burrito,2840.72,117,Whole Foods
Curry,445.50,165,Target
Bacon,3513.80,11,Target
Hamburger,2029.03,33,Aldi
Salad,3264.43,236,Whole Foods
Bacon,4734.31,240,Target
Potatoe,3183.46,54,Walmart
Watermelon,2954.68,183,Big Lots
Curry,3273.61,238,Walmart
Chocolate,4418.78,189,Aldi
Chocolate,1771.54,13,Walmart
Pizza,1519.29,205,Walmart
Cheese,626.98,30,Big Lots
Watermelon,1493.45,35,Target
Potatoe,3181.94,13,Trader Joe
Sandwich,4844.83,57,Target
Chicken,4113.44,162,Target
Bacon,2061.11,151,Walmart
Sandwich,47.27,54,Big Lots
Chicken,93.65,176,Target
Chocolate,1772.73,141,Trader Joe
Bacon,3757.64,56,Aldi
Watermelon,2559.23,23,Target
Steak,4588.98,209,Target
Sandwich,3434.20,70,Walmart
Pizza,1727.91,57,Trader Joe
Watermelon,577.67,182,Aldi
Salad,399.32,124,Aldi
Potatoe,3337.07,183,Aldi
Hamburger,468.08,116,Target
Chicken,953.84,6,Target
Curry,4186.17,154,Walmart
Cheese,2306.73,23,Trader Joe
Burrito,4641.69,228,Target
Curry,4960.48,209,Big Lots
Potatoe,368.45,230,Whole Foods
Burrito,4917.59,31,Trader Joe
Steak,4302.70,201,Big Lots
Spaghetti,4892.79,100,Whole Foods
Salad,4159.98,105,Big Lots
Potatoe,699.11,11,Walmart
Salad,4632.16,36,Trader Joe
Chocolate,2772.27,9,Trader Joe
Spaghetti,2742.08,121,Walmart
Bacon,1114.95,91,Trader Joe
Hamburger,3800.57,53,Aldi
Hamburger,1436.53,13,Whole Foods
Potatoe,1846.29,98,Big Lots
Watermelon,4258.08,76,Target
Bacon,2894.47,71,Whole Foods
Bacon,140.98,106,Trader Joe
Pizza,959.42,197,Target
Spaghetti,4253.42,209,Aldi
Watermelon,1160.01,248,Aldi
Potatoe,2532.73,179,Trader Joe
Pizza,2410.33,201,Trader Joe
Bacon,1100.66,250,Trader Joe
Chocolate,1830.32,117,Trader Joe
Salad,2715.95,43,Aldi
Chocolate,3579.22,41,Aldi
Watermelon,2384.86,89,Aldi
Watermelon,4474.49,108,Aldi
Hamburger,712.50,135,Trader Joe
Sandwich,4860.27,190,Aldi
Watermelon,3479.33,74,Whole Foods
Chocolate,404.30,245,Walmart
Spaghetti,1490.57,183,Whole Foods
Potatoe,274.64,233,Big Lots
Cheese,4492.90,129,Aldi
Burrito,1932.02,151,Aldi
Sandwich,4936.52,115,Aldi
Salad,3499.43,158,Whole Foods
Potatoe,3612.10,10,Target
Hamburger,388.06,180,Aldi
Cheese,4961.89,200,Walmart
Burrito,2778.34,20,Target
Spaghetti,701.70,50,Target
Chicken,4431.83,35,Walmart
Hamburger,936.60,216,Whole Foods
Cheese,4016.11,93,Walmart
Chocolate,2402.58,226,Aldi
Pizza,1627.04,248,Whole Foods
Curry,1066.91,35,Walmart
Steak,3611.50,12,Whole Foods
Potatoe,1842.89,1,Big Lots
Hamburger,4212.44,219,Trader Joe
Pizza,423.90,229,Whole Foods
Burrito,3098.13,130,Aldi
Burrito,3291.27,78,Target
Salad,1591.90,156,Target
Bacon,3831.22,75,Whole Foods
Hamburger,4335.86,227,Aldi
Curry,2781.72,126,Walmart
Chicken,3431.99,64,Whole Foods
Chocolate,1274.20,110,Trader Joe
Watermelon,3980.26,113,Target
Bacon,2809.64,142,Walmart
Watermelon,763.36,59,Trader Joe
Hamburger,4658.88,180,Trader Joe
Bacon,2724.22,182,Target
Chocolate,3095.63,68,Trader Joe
Sandwich,190.29,229,Whole Foods
Watermelon,11.80,10,Big Lots
Steak,4729.11,13,Target
Chocolate,1061.56,92,Aldi
Salad,3534.86,5,Walmart
Curry,520.44,131,Walmart
Steak,4248.69,53,Big Lots
Spaghetti,2528.26,118,Whole Foods
Watermelon,2494.80,32,Big Lots
Chicken,299.40,69,Target
Potatoe,282.36,32,Whole Foods
Cheese,1601.71,145,Target
Watermelon,2179.30,25,Walmart
Curry,1407.48,174,Target
Chicken,639.56,35,Big Lots
Watermelon,302.02,148,Big Lots
Chicken,2155.45,187,Big Lots
Sandwich,2560.59,44,Big Lots
Burrito,2988.67,147,Whole Foods
Chocolate,2337.76,223,Trader Joe
Chicken,4381.89,185,Aldi
Chicken,1215.46,186,Walmart
Burrito,4915.63,70,Whole Foods
Cheese,1455.38,237,Aldi
Pizza,450.33,145,Aldi
Potatoe,3291.75,168,Target
Cheese,2201.22,132,Aldi
Cheese,1579.16,244,Aldi
Chocolate,46.35,149,Aldi
Curry,4187.66,122,Big Lots
Spaghetti,1958.45,128,Whole Foods
Curry,430.35,161,Trader Joe
Sandwich,1911.86,147,Target
Curry,1081.64,11,Walmart
Hamburger,1117.25,4,Big Lots
Burrito,4352.03,2,Big Lots
Curry,3824.46,36,Big Lots
Cheese,4867.20,90,Big Lots
Curry,729.06,139,Trader Joe
Chicken,766.37,40,Big Lots
Cheese,88.39,93,Target
Burrito,4178.42,31,Big Lots
Salad,1010.20,157,Walmart
Hamburger,2380.03,197,Trader Joe
Salad,955.10,66,Whole Foods
Potatoe,1477.54,170,Target
Salad,1670.13,75,Walmart
Pizza,4201.65,186,Trader Joe
Spaghetti,4993.06,44,Trader Joe
Hamburger,1855.35,241,Target
Watermelon,4713.32,46,Trader Joe
Potatoe,2630.45,11,Walmart
Burrito,1252.58,17,Target
Sandwich,4778.51,132,Whole Foods
Bacon,4591.44,131,Big Lots
Pizza,1827.73,161,Aldi
Curry,1658.88,148,Trader Joe
Chocolate,3774.37,17,Whole Foods
Curry,1768.84,155,Walmart
Salad,4094.16,194,Trader Joe
Hamburger,2828.81,140,Big Lots
Spaghetti,2846.90,153,Trader Joe
Steak,4617.31,79,Whole Foods
Chocolate,4487.08,228,Big Lots
Bacon,4610.12,164,Walmart
Sandwich,4338.54,181,Whole Foods
Spaghetti,2628.41,4,Aldi
Watermelon,1358.23,28,Big Lots
Watermelon,3980.34,97,Target
Potatoe,2991.09,38,Aldi
Chocolate,1672.43,148,Aldi
Steak,183.21,59,Target
Hamburger,3657.54,223,Walmart
Pizza,2482.29,42,Walmart
Sandwich,2002.00,196,Walmart
Potatoe,4929.43,220,Walmart
Watermelon,114.00,77,Big Lots
Sandwich,3804.07,155,Big Lots
Pizza,1897.06,221,Trader Joe
Curry,4735.33,236,Walmart
Potatoe,4167.01,30,Whole Foods
Chicken,1005.05,69,Big Lots
Chocolate,2359.69,134,Aldi
Watermelon,42.77,73,Aldi
Pizza,252.43,101,Walmart
Cheese,560.65,50,Big Lots
Steak,4133.19,48,Walmart
Spaghetti,4245.46,221,Target
Spaghetti,1813.00,234,Big Lots
Hamburger,3373.10,56,Whole Foods
Burrito,2798.63,101,Big Lots
Pizza,575.91,170,Aldi
Pizza,907.84,45,Whole Foods
Bacon,1653.09,138,Target
Bacon,2535.13,108,Whole Foods
Chicken,3913.00,141,Big Lots
Steak,4345.41,78,Aldi
Sandwich,4931.40,151,Trader Joe
Potatoe,2318.54,82,Target
Burrito,1751.78,84,Aldi
Chicken,505.47,188,Big Lots
Burrito,1510.68,210,Whole Foods
Cheese,4441.70,21,Trader Joe
Watermelon,4267.99,56,Aldi
Sandwich,704.06,18,Trader Joe
Salad,4282.72,101,Trader Joe
Burrito,1284.54,167,Trader Joe
Watermelon,4898.03,141,Whole Foods
Chocolate,983.08,78,Whole Foods
Bacon,2887.59,62,Target
Chicken,4454.73,121,Target
Hamburger,4149.88,66,Aldi
Potatoe,4532.73,222,Aldi
Chocolate,3747.29,203,Trader Joe
Chocolate,413.70,97,Target
Spaghetti,4318.76,17,Whole Foods
Potatoe,2835.57,19,Big Lots
Hamburger,1479.39,155,Trader Joe
Curry,3736.66,231,Trader Joe
Spaghetti,2868.23,49,Trader Joe
Steak,2944.59,211,Trader Joe
Steak,2736.37,199,Walmart
Bacon,2207.12,165,Big Lots
Bacon,4809.47,49,Target
Cheese,3418.60,176,Walmart
Potatoe,2305.74,31,Trader Joe
Salad,4602.28,249,Aldi
Watermelon,4449.23,222,Big Lots
Bacon,1510.30,166,Big Lots
Pizza,888.44,39,Trader Joe
Hamburger,2800.13,239,Walmart
Chocolate,1396.74,226,Aldi
Burrito,1224.34,163,Big Lots
Steak,1864.92,249,Trader Joe
Steak,4725.30,55,Whole Foods
Watermelon,2348.08,133,Whole Foods
Bacon,3671.69,43,Big Lots
Burrito,1423.19,154,Whole Foods
Steak,523.91,242,Trader Joe
Steak,2074.56,120,Big Lots
Chocolate,4611.05,219,Trader Joe
Hamburger,2209.37,236,Walmart
Salad,1444.82,190,Whole Foods
Bacon,3473.33,243,Big Lots
Chicken,2296.87,10,Walmart
Burrito,3590.31,156,Aldi
Hamburger,4655.47,229,Big Lots
Burrito,2455.20,80,Target
Cheese,4363.54,232,Aldi
Potatoe,4450.02,77,Aldi
Spaghetti,2990.28,53,Trader Joe
Chocolate,2128.02,47,Whole Foods
Salad,58.42,215,Trader Joe
Salad,79.29,184,Big Lots
Potatoe,1895.12,65,Target
Cheese,3446.88,212,Whole Foods
Steak,3333.97,88,Target
Bacon,1573.72,116,Target
Curry,1847.02,7,Whole Foods
Watermelon,4668.08,59,Aldi
Watermelon,673.01,219,Trader Joe
Pizza,2090.33,5,Trader Joe
Pizza,2022.36,214,Aldi
Steak,3690.52,68,Whole Foods
Burrito,676.65,73,Target
Potatoe,2078.63,90,Big Lots
Sandwich,1474.46,47,Whole Foods
Pizza,200.48,45,Trader Joe
Burrito,3800.06,164,Aldi
Sandwich,519.34,235,Aldi
Watermelon,4755.64,201,Walmart
Burrito,290.84,40,Target
Sandwich,3861.74,124,Whole Foods
Cheese,1165.74,34,Trader Joe
Curry,714.15,32,Big Lots
Watermelon,3879.32,51,Aldi
Burrito,1601.87,105,Walmart
Spaghetti,1144.07,41,Aldi
Bacon,22.12,201,Aldi
Chocolate,2885.06,105,Trader Joe
Steak,2807.55,140,Trader Joe
Bacon,1015.88,25,Whole Foods
Hamburger,183.69,8,Big Lots
Chicken,1568.68,99,Walmart
Bacon,2359.82,10,Trader Joe
Bacon,756.38,168,Walmart
Hamburger,4415.97,243,Walmart
Curry,2130.11,8,Big Lots
Chicken,2582.69,58,Whole Foods
Bacon,2608.81,138,Target
Bacon,4587.43,79,Aldi
Chicken,4571.54,114,Target
Chocolate,4742.63,113,Walmart
Sandwich,296.59,231,Target
Pizza,3709.45,162,Walmart
Cheese,3339.27,127,Whole Foods
Spaghetti,3498.95,138,Walmart
Curry,4575.31,140,Aldi
Watermelon,3993.37,235,Big Lots
Steak,2144.06,15,Trader Joe
Chocolate,3376.61,210,Whole Foods
Potatoe,4039.97,188,Walmart
Chicken,2656.50,83,Aldi
Curry,1920.27,59,Target
Hamburger,205.50,22,Whole Foods
Pizza,4886.22,137,Walmart
Hamburger,294.56,162,Walmart
Steak,3883.22,107,Walmart
Salad,4246.81,128,Target
Bacon,4005.95,67,Walmart
Curry,2702.29,198,Trader Joe
Pizza,3097.01,97,Trader Joe
Steak,4011.04,238,Aldi
Burrito,3165.48,206,Target
Curry,2993.14,149,Target
Chicken,1708.46,58,Big Lots
Spaghetti,4563.89,110,Target
Watermelon,3644.60,224,Walmart
Chicken,2470.73,144,Walmart
Chocolate,4505.58,133,Aldi
Hamburger,1702.76,92,Walmart
Chicken,68.01,35,Target
Spaghetti,2594.10,206,Whole Foods
Chocolate,4363.57,74,Big Lots
Spaghetti,2488.11,105,Trader Joe
Chicken,1587.45,145,Big Lots
Burrito,3902.38,160,Target
Chocolate,3610.84,67,Walmart
Salad,1124.69,221,Whole Foods
Steak,1595.89,190,Whole Foods
Chicken,2156.63,44,Aldi
Cheese,4119.48,4,Big Lots
Curry,373.77,216,Walmart
Watermelon,3534.92,162,Aldi
Hamburger,4634.18,183,Trader Joe
Burrito,1047.30,172,Whole Foods
Hamburger,346.15,207,Trader Joe
Pizza,2403.86,114,Whole Foods
Spaghetti,4354.47,202,Big Lots
Sandwich,1819.80,217,Big Lots
Chocolate,4876.62,190,Aldi
Sandwich,1937.09,67,Aldi
Chicken,3425.99,27,Aldi
Pizza,97.80,139,Aldi
Watermelon,2591.77,155,Target
Salad,4194.51,45,Target
Salad,4089.31,130,Aldi
Cheese,1024.50,27,Trader Joe
Pizza,2514.40,79,Trader Joe
Chocolate,2384.45,96,Whole Foods
Potatoe,1085.26,199,Trader Joe
Spaghetti,3021.76,93,Trader Joe
Chocolate,1660.04,133,Aldi
Salad,4921.56,178,Aldi
Salad,4503.86,96,Trader Joe
Pizza,4500.99,237,Walmart
Sandwich,894.56,86,Whole Foods
Pizza,58.10,60,Big Lots
Hamburger,2028.17,163,Whole Foods
Chocolate,2947.91,153,Big Lots
Watermelon,1101.20,230,Walmart
Spaghetti,3090.44,74,Whole Foods
Pizza,3424.17,172,Target
Salad,938.41,118,Trader Joe
Burrito,1224.95,228,Aldi
Chocolate,734.84,206,Big Lots
Curry,733.55,66,Target
Chicken,3878.72,6,Aldi
Potatoe,4948.41,195,Big Lots
Steak,3199.34,144,Whole Foods
Curry,2801.16,175,Whole Foods
Burrito,282.23,190,Big Lots
Burrito,3124.68,202,Target
Steak,3883.38,105,Big Lots
Salad,4045.04,1,Target
Salad,4739.47,92,Walmart
Burrito,978.71,172,Walmart
Chicken,3339.09,129,Big Lots
Spaghetti,2031.74,181,Whole Foods
Chocolate,1088.89,72,Trader Joe
Hamburger,1434.31,43,Whole Foods
Curry,1334.79,180,Trader Joe
Chocolate,2217.22,95,Walmart
Sandwich,3656.80,10,Walmart
Watermelon,1041.16,130,Target
Spaghetti,3111.92,110,Whole Foods
Steak,2820.16,122,Walmart
Watermelon,18.83,50,Walmart
Chicken,4268.60,63,Trader Joe
Bacon,2567.92,83,Walmart
Cheese,762.78,224,Target
Burrito,2247.97,76,Aldi
Chicken,4928.69,223,Big Lots
Pizza,3058.44,71,Aldi
Bacon,3549.10,134,Aldi
Steak,1121.53,247,Big Lots
Curry,1706.41,158,Whole Foods
Cheese,3987.26,155,Target
Sandwich,746.38,38,Whole Foods
Spaghetti,1918.06,9,Big Lots
Steak,1268.71,87,Aldi
Potatoe,2743.57,222,Aldi
Curry,4663.38,92,Aldi
Pizza,1898.54,102,Whole Foods
Burrito,2393.01,109,Big Lots
Cheese,1436.11,101,Target
Potatoe,3908.06,44,Walmart
Steak,1274.58,232,Target
Potatoe,1519.13,175,Target
Bacon,3328.12,197,Aldi
Steak,1765.57,19,Walmart
Pizza,971.02,45,Target
Chicken,1840.62,63,Whole Foods
Sandwich,2938.23,147,Target
Pizza,2873.77,152,Target
Potatoe,2320.66,61,Big Lots
Spaghetti,2913.99,234,Walmart
Spaghetti,3365.80,26,Target
Pizza,1090.98,179,Whole Foods
Bacon,777.07,15,Whole Foods
Sandwich,619.06,3,Whole Foods
Pizza,4820.71,25,Target
Cheese,4009.57,29,Walmart
Salad,1912.33,208,Aldi
Steak,4370.74,230,Whole Foods
Chocolate,4589.60,55,Target
Watermelon,625.00,152,Whole Foods
Pizza,458.11,153,Target
Hamburger,3806.80,19,Walmart
Chocolate,632.72,42,Trader Joe
Potatoe,83.69,24,Trader Joe
Steak,2775.62,233,Trader Joe
Steak,1169.16,247,Walmart
Pizza,3550.95,225,Walmart
Watermelon,4497.25,147,Aldi
Watermelon,2155.28,37,Target
Bacon,2268.16,109,Trader Joe
Sandwich,1896.45,224,Whole Foods
Chicken,185.45,61,Aldi
Hamburger,1872.07,173,Trader Joe
Bacon,1960.14,36,Whole Foods
Steak,1712.66,127,Aldi
Chicken,931.51,195,Big Lots
Potatoe,2134.13,115,Trader Joe
Pizza,1159.07,203,Walmart
Sandwich,4671.67,171,Aldi
Hamburger,1466.63,59,Trader Joe
Potatoe,2705.63,180,Target
Watermelon,1368.03,34,Whole Foods
Spaghetti,2418.34,172,Trader Joe
Chicken,1848.86,186,Trader Joe
Chicken,3557.42,17,Big Lots
Cheese,3614.94,29,Target
Spaghetti,3577.37,12,Target
Chicken,1308.41,209,Trader Joe
Pizza,1248.69,208,Walmart
Sandwich,4024.49,240,Aldi
Pizza,4341.46,45,Whole Foods
Hamburger,1438.37,21,Target
Sandwich,3390.62,74,Trader Joe
Sandwich,2946.37,26,Big Lots
Burrito,3327.67,104,Trader Joe
Hamburger,436.52,208,Target
Spaghetti,557.30,34,Aldi
Burrito,1222.99,127,Target
Cheese,4928.75,247,Whole Foods
Hamburger,3424.87,104,Walmart
Salad,1523.89,180,Target
Chocolate,2737.44,249,Walmart
Chicken,1457.46,46,Trader Joe
Bacon,1401.43,117,Target
Pizza,2030.79,68,Aldi
Potatoe,4554.35,246,Whole Foods
Spaghetti,1431.64,220,Big Lots
Cheese,1823.11,154,Big Lots
Steak,4261.24,12,Whole Foods
Chocolate,2381.21,167,Aldi
Steak,449.55,21,Walmart
Chicken,921.12,72,Whole Foods
Burrito,2588.21,2,Aldi
Sandwich,1352.25,181,Whole Foods
Sandwich,3053.99,45,Aldi
